created_date,country,decade,daily_volume,transaction_count
2018-04-20 00:00:00+00:00,LV,1980s,180.67000000000002,3
2018-04-20 00:00:00+00:00,LV,1990s,45.72,5
2018-04-20 00:00:00+00:00,MT,1960s,121.05,5
2018-04-20 00:00:00+00:00,MT,1970s,17.02,1
2018-04-20 00:00:00+00:00,MT,1980s,58.92,1
2018-04-20 00:00:00+00:00,MT,1990s,42.55,1
2018-04-20 00:00:00+00:00,NL,1960s,5.970000000000001,4
2018-04-20 00:00:00+00:00,NL,1980s,13.620000000000001,2
2018-04-20 00:00:00+00:00,NO,1980s,51.14,5
2018-04-20 00:00:00+00:00,PL,1950s,52.22,3
2018-04-20 00:00:00+00:00,PL,1960s,23.5,2
2018-04-20 00:00:00+00:00,PL,1970s,245.82999999999998,23
2018-04-20 00:00:00+00:00,PL,1980s,4549.09,67
2018-04-20 00:00:00+00:00,PL,1990s,588.55,22
2018-04-20 00:00:00+00:00,PT,1960s,30.63,3
2018-04-20 00:00:00+00:00,PT,1970s,273.19,3
2018-04-20 00:00:00+00:00,PT,1980s,76.75,5
2018-04-20 00:00:00+00:00,PT,1990s,121.73,6
2018-04-20 00:00:00+00:00,RO,1960s,5.37,1
2018-04-20 00:00:00+00:00,RO,1970s,3779.25,17
2018-04-20 00:00:00+00:00,RO,1980s,4247.55,26
2018-04-20 00:00:00+00:00,RO,1990s,142.85,12
2018-04-20 00:00:00+00:00,SE,1970s,120.61,4
2018-04-20 00:00:00+00:00,SE,1980s,17.18,3
2018-04-20 00:00:00+00:00,SE,1990s,204.78,2
2018-04-20 00:00:00+00:00,SI,1950s,68.08,2
2018-04-20 00:00:00+00:00,SI,1970s,10.05,2
2018-04-20 00:00:00+00:00,SI,1980s,18.56,1
2018-04-20 00:00:00+00:00,SK,1980s,8.34,2
2018-04-21 00:00:00+00:00,BE,1980s,60.13,10
2018-04-21 00:00:00+00:00,BE,1990s,3.4099999999999997,2
2018-04-21 00:00:00+00:00,BG,1980s,1.04,1
2018-04-21 00:00:00+00:00,CH,1970s,1783.8,14
2018-04-21 00:00:00+00:00,CH,1980s,32207.329999999998,16
2018-04-21 00:00:00+00:00,CY,1980s,179.82999999999998,2
2018-04-21 00:00:00+00:00,CY,1990s,7.4,2
2018-04-21 00:00:00+00:00,CZ,1980s,80.96,3
2018-04-21 00:00:00+00:00,DE,1950s,38.53,1
2018-04-21 00:00:00+00:00,DE,1960s,7.82,2
2018-04-21 00:00:00+00:00,DE,1980s,399.74,5
2018-04-21 00:00:00+00:00,DE,1990s,183.9,5
2018-04-21 00:00:00+00:00,DK,1980s,7.31,1
2018-04-21 00:00:00+00:00,DK,1990s,924.54,13
2018-04-21 00:00:00+00:00,ES,1950s,180.99,2
2018-04-21 00:00:00+00:00,ES,1960s,919.45,12
2018-04-21 00:00:00+00:00,ES,1970s,256.17,10
2018-04-21 00:00:00+00:00,ES,1980s,327.53,24
2018-04-21 00:00:00+00:00,ES,1990s,1383.08,14
2018-04-21 00:00:00+00:00,FI,1990s,136.37,9
2018-04-21 00:00:00+00:00,FR,1950s,144.56,4
2018-04-21 00:00:00+00:00,FR,1960s,22873.72,15
2018-04-21 00:00:00+00:00,FR,1970s,750.76,16
2018-04-21 00:00:00+00:00,FR,1980s,3208.61,63
2018-04-21 00:00:00+00:00,FR,1990s,1563.23,69
2018-04-21 00:00:00+00:00,FR,2000s,17.02,2
2018-04-21 00:00:00+00:00,GB,1940s,150.32,5
2018-04-21 00:00:00+00:00,GB,1950s,3141.15,16
2018-04-21 00:00:00+00:00,GB,1960s,3229.66,40
2018-04-21 00:00:00+00:00,GB,1970s,60216.06999999999,78
2018-04-21 00:00:00+00:00,GB,1980s,12527.63,231
2018-04-21 00:00:00+00:00,GB,1990s,11753.15,267
2018-04-21 00:00:00+00:00,GB,2000s,5.0,1
2018-04-21 00:00:00+00:00,GG,1980s,6.99,1
2018-04-21 00:00:00+00:00,GI,1990s,113.84,3
2018-04-21 00:00:00+00:00,GR,1970s,127.66,1
2018-04-21 00:00:00+00:00,GR,1980s,126.38,8
2018-04-21 00:00:00+00:00,GR,1990s,11.4,2
2018-04-21 00:00:00+00:00,HR,1970s,13.620000000000001,3
2018-04-21 00:00:00+00:00,HU,1950s,135.82999999999998,3
2018-04-21 00:00:00+00:00,HU,1970s,26.8,3
2018-04-21 00:00:00+00:00,HU,1980s,8.27,3
2018-04-21 00:00:00+00:00,HU,1990s,5.46,1
2018-04-21 00:00:00+00:00,IE,1950s,80.54,1
2018-04-21 00:00:00+00:00,IE,1960s,59.26,4
2018-04-21 00:00:00+00:00,IE,1970s,170.20000000000002,5
2018-04-21 00:00:00+00:00,IE,1980s,1477.1200000000001,37
2018-04-21 00:00:00+00:00,IE,1990s,1435.78,50
2018-04-21 00:00:00+00:00,IM,1980s,2.77,1
2018-04-21 00:00:00+00:00,IT,1980s,12.72,1
2018-04-21 00:00:00+00:00,IT,1990s,151.65,12
2018-04-21 00:00:00+00:00,JE,1970s,27.43,1
2018-04-21 00:00:00+00:00,LT,1960s,2.98,1
2018-04-21 00:00:00+00:00,LT,1970s,75.11,9
2018-04-21 00:00:00+00:00,LT,1980s,959.89,71
2018-04-21 00:00:00+00:00,LT,1990s,2231.91,34
2018-04-21 00:00:00+00:00,LU,1970s,4.26,2
2018-04-21 00:00:00+00:00,LV,1980s,8.51,1
2018-04-21 00:00:00+00:00,LV,1990s,64.61,6
2018-04-21 00:00:00+00:00,MT,1960s,442.55,1
2018-04-21 00:00:00+00:00,MT,1970s,8.51,1
2018-04-21 00:00:00+00:00,MT,1980s,56.16,5
2018-04-21 00:00:00+00:00,MT,1990s,288.68,6
2018-04-21 00:00:00+00:00,NL,1960s,487.65999999999997,4
2018-04-21 00:00:00+00:00,NL,1970s,115.34,3
2018-04-21 00:00:00+00:00,NL,1990s,17.88,5
2018-04-21 00:00:00+00:00,NO,1980s,785.14,2
2018-04-21 00:00:00+00:00,PL,1950s,9.94,1
2018-04-21 00:00:00+00:00,PL,1960s,38.64,3
2018-04-21 00:00:00+00:00,PL,1970s,2134.58,21
2018-04-21 00:00:00+00:00,PL,1980s,1609.7099999999998,75
2018-04-21 00:00:00+00:00,PL,1990s,445.33,22
2018-04-21 00:00:00+00:00,PT,1950s,85.4,1
2018-04-21 00:00:00+00:00,PT,1970s,448.69,9
2018-04-21 00:00:00+00:00,PT,1980s,99.13999999999999,6
2018-04-21 00:00:00+00:00,PT,1990s,181.04,10
2018-04-21 00:00:00+00:00,RO,1940s,8.95,1
2018-04-21 00:00:00+00:00,RO,1970s,2509.72,8
2018-04-21 00:00:00+00:00,RO,1980s,321.71999999999997,28
2018-04-21 00:00:00+00:00,RO,1990s,883.62,15
2018-04-21 00:00:00+00:00,SE,1970s,19.86,1
2018-04-21 00:00:00+00:00,SE,1980s,55.14,2
2018-04-21 00:00:00+00:00,SI,1950s,3.83,1
2018-04-21 00:00:00+00:00,SI,1970s,1063.83,3
2018-04-21 00:00:00+00:00,SK,1980s,7.07,2
2018-04-22 00:00:00+00:00,BE,1980s,42.3,3
2018-04-22 00:00:00+00:00,BE,1990s,108.09,2
2018-04-22 00:00:00+00:00,CH,1970s,276.91999999999996,3
2018-04-22 00:00:00+00:00,CH,1980s,457.69,16
2018-04-22 00:00:00+00:00,CH,1990s,391.27,4
2018-04-22 00:00:00+00:00,CY,1990s,3.32,1
2018-04-22 00:00:00+00:00,DE,1980s,286.81,6
2018-04-22 00:00:00+00:00,DE,1990s,227.32,5
2018-04-22 00:00:00+00:00,DK,1990s,188.95999999999998,8
2018-04-22 00:00:00+00:00,ES,1950s,34.06,2
2018-04-22 00:00:00+00:00,ES,1960s,533.03,6
2018-04-22 00:00:00+00:00,ES,1970s,798.0799999999999,10
2018-04-22 00:00:00+00:00,ES,1980s,672.93,20
2018-04-22 00:00:00+00:00,ES,1990s,461.25,31
2018-04-22 00:00:00+00:00,FI,1990s,250.92,12
2018-04-22 00:00:00+00:00,FR,1940s,84.26,1
2018-04-22 00:00:00+00:00,FR,1950s,252.99,4
2018-04-22 00:00:00+00:00,FR,1960s,1574.36,17
2018-04-22 00:00:00+00:00,FR,1970s,1949.84,45
2018-04-22 00:00:00+00:00,FR,1980s,3813.11,68
2018-04-22 00:00:00+00:00,FR,1990s,2136.41,59
2018-04-22 00:00:00+00:00,GB,1950s,194.66,6
2018-04-22 00:00:00+00:00,GB,1960s,1094.83,39
2018-04-22 00:00:00+00:00,GB,1970s,5880.4800000000005,51
2018-04-22 00:00:00+00:00,GB,1980s,8903.14,205
2018-04-22 00:00:00+00:00,GB,1990s,68139.56999999999,260
2018-04-22 00:00:00+00:00,GF,1990s,19.94,1
2018-04-22 00:00:00+00:00,GG,1980s,26.349999999999998,3
2018-04-22 00:00:00+00:00,GI,1990s,3.11,1
2018-04-22 00:00:00+00:00,GR,1970s,104.35,4
2018-04-22 00:00:00+00:00,GR,1980s,30.25,3
2018-04-22 00:00:00+00:00,HR,1980s,583.23,3
2018-04-22 00:00:00+00:00,HU,1950s,67.91,2
2018-04-22 00:00:00+00:00,HU,1970s,9.77,3
2018-04-22 00:00:00+00:00,HU,1980s,95.27000000000001,4
2018-04-22 00:00:00+00:00,HU,1990s,96.74,1
2018-04-22 00:00:00+00:00,IE,1950s,524.23,3
2018-04-22 00:00:00+00:00,IE,1960s,191.48,2
2018-04-22 00:00:00+00:00,IE,1970s,217.64,11
2018-04-22 00:00:00+00:00,IE,1980s,1727.47,53
2018-04-22 00:00:00+00:00,IE,1990s,4925.94,46
2018-04-22 00:00:00+00:00,IM,1980s,169.99,2
2018-04-22 00:00:00+00:00,IT,1970s,255.32,3
2018-04-22 00:00:00+00:00,IT,1980s,13.61,2
2018-04-22 00:00:00+00:00,IT,1990s,173.69,5
2018-04-22 00:00:00+00:00,JE,1970s,51.06,1
2018-04-22 00:00:00+00:00,JE,1980s,77.28,1
2018-04-22 00:00:00+00:00,LT,1960s,89.37,2
2018-04-22 00:00:00+00:00,LT,1970s,41.129999999999995,3
2018-04-22 00:00:00+00:00,LT,1980s,1081.35,53
2018-04-22 00:00:00+00:00,LT,1990s,138.81,15
2018-04-22 00:00:00+00:00,LT,2000s,7.3,2
2018-04-22 00:00:00+00:00,LU,1970s,1.32,1
2018-04-22 00:00:00+00:00,LU,1980s,340.42,2
2018-04-22 00:00:00+00:00,LV,1980s,5.51,2
2018-04-22 00:00:00+00:00,LV,1990s,83.15,8
2018-04-22 00:00:00+00:00,MT,1960s,0.85,1
2018-04-22 00:00:00+00:00,MT,1980s,315.02,6
2018-04-22 00:00:00+00:00,MT,1990s,165.20999999999998,5
2018-04-22 00:00:00+00:00,NL,1980s,10.33,2
2018-04-22 00:00:00+00:00,NL,1990s,32.34,11
2018-04-22 00:00:00+00:00,PL,1950s,6.07,2
2018-04-22 00:00:00+00:00,PL,1960s,824.61,6
2018-04-22 00:00:00+00:00,PL,1970s,1249.1200000000001,34
2018-04-22 00:00:00+00:00,PL,1980s,447.9,43
2018-04-22 00:00:00+00:00,PL,1990s,618.83,53
2018-04-22 00:00:00+00:00,PL,2000s,2.2,2
2018-04-22 00:00:00+00:00,PT,1950s,732.14,2
2018-04-22 00:00:00+00:00,PT,1970s,5384.71,9
2018-04-22 00:00:00+00:00,PT,1980s,43.37,3
2018-04-22 00:00:00+00:00,PT,1990s,107.36,12
2018-04-22 00:00:00+00:00,RO,1970s,2501.2200000000003,11
2018-04-22 00:00:00+00:00,RO,1980s,724.61,22
2018-04-22 00:00:00+00:00,RO,1990s,1178.98,27
2018-04-22 00:00:00+00:00,SE,1970s,18.66,3
2018-04-22 00:00:00+00:00,SE,1980s,70.62,6
2018-04-22 00:00:00+00:00,SI,1950s,34.04,1
2018-04-22 00:00:00+00:00,SK,1980s,105.57,2
2018-04-23 00:00:00+00:00,AT,1960s,10.2,2
2018-04-23 00:00:00+00:00,BE,1990s,44.230000000000004,2
2018-04-23 00:00:00+00:00,CH,1940s,232.32,1
2018-04-23 00:00:00+00:00,CH,1970s,8.91,1
2018-04-23 00:00:00+00:00,CH,1980s,552.3900000000001,10
2018-04-23 00:00:00+00:00,CH,1990s,543.06,3
2018-04-23 00:00:00+00:00,CZ,1990s,38.37,2
2018-04-23 00:00:00+00:00,DE,1980s,183.74,2
2018-04-23 00:00:00+00:00,DE,1990s,56.46,9
2018-04-23 00:00:00+00:00,DK,1990s,551.02,12
2018-04-23 00:00:00+00:00,ES,1950s,45.06,2
2018-04-23 00:00:00+00:00,ES,1960s,27.39,4
2018-04-23 00:00:00+00:00,ES,1970s,1830.93,16
2018-04-23 00:00:00+00:00,ES,1980s,1037.72,18
2018-04-23 00:00:00+00:00,ES,1990s,391.06,23
2018-04-23 00:00:00+00:00,FI,1990s,55.85,8
2018-04-23 00:00:00+00:00,FR,1940s,93.62,1
2018-04-23 00:00:00+00:00,FR,1950s,60.25,2
2018-04-23 00:00:00+00:00,FR,1960s,547.62,13
2018-04-23 00:00:00+00:00,FR,1970s,281.90999999999997,18
2018-04-23 00:00:00+00:00,FR,1980s,2813.5499999999997,45
2018-04-23 00:00:00+00:00,FR,1990s,1249.56,49
2018-04-23 00:00:00+00:00,GB,1940s,694.25,8
2018-04-23 00:00:00+00:00,GB,1950s,116.79,8
2018-04-23 00:00:00+00:00,GB,1960s,2666.2200000000003,44
2018-04-23 00:00:00+00:00,GB,1970s,6061.93,28
2018-04-23 00:00:00+00:00,GB,1980s,26016.39,226
2018-04-23 00:00:00+00:00,GB,1990s,15999.58,248
2018-04-23 00:00:00+00:00,GB,2000s,69.25999999999999,2
2018-04-23 00:00:00+00:00,GR,1970s,70.64,2
2018-04-23 00:00:00+00:00,GR,1980s,59.91,4
2018-04-23 00:00:00+00:00,GR,1990s,14.98,2
2018-04-23 00:00:00+00:00,HR,1970s,11.059999999999999,2
2018-04-23 00:00:00+00:00,HR,1980s,60.42999999999999,4
2018-04-23 00:00:00+00:00,HU,1980s,86.09,6
2018-04-23 00:00:00+00:00,IE,1950s,58.61,3
2018-04-23 00:00:00+00:00,IE,1960s,157.65,4
2018-04-23 00:00:00+00:00,IE,1970s,167.76999999999998,11
2018-04-23 00:00:00+00:00,IE,1980s,711.05,32
2018-04-23 00:00:00+00:00,IE,1990s,536.3199999999999,22
2018-04-23 00:00:00+00:00,IM,1980s,72.0,2
2018-04-23 00:00:00+00:00,IT,1990s,0.01,1
2018-04-23 00:00:00+00:00,JE,1970s,51.06,1
2018-04-23 00:00:00+00:00,JE,1980s,89.47,5
2018-04-23 00:00:00+00:00,LT,1960s,5.1,1
2018-04-23 00:00:00+00:00,LT,1970s,54.55,1
2018-04-23 00:00:00+00:00,LT,1980s,818.6,42
2018-04-23 00:00:00+00:00,LT,1990s,79.62,11
2018-04-23 00:00:00+00:00,LT,2000s,0.76,1
2018-04-23 00:00:00+00:00,LU,1970s,124.25999999999999,3
2018-04-23 00:00:00+00:00,LU,1980s,72.34,2
2018-04-23 00:00:00+00:00,LV,1980s,8.51,1
2018-04-23 00:00:00+00:00,LV,1990s,17.16,5
2018-04-23 00:00:00+00:00,MT,1950s,388.09,1
2018-04-23 00:00:00+00:00,MT,1960s,176.99,4
2018-04-23 00:00:00+00:00,MT,1970s,4.26,1
2018-04-23 00:00:00+00:00,MT,1980s,111.69,3
2018-04-23 00:00:00+00:00,MT,1990s,78.28999999999999,2
2018-04-23 00:00:00+00:00,NL,1980s,1164.24,2
2018-04-23 00:00:00+00:00,NL,1990s,85.44,3
2018-04-23 00:00:00+00:00,NO,1980s,811.75,3
2018-04-23 00:00:00+00:00,PL,1960s,46.38,3
2018-04-23 00:00:00+00:00,PL,1970s,2883.7000000000003,29
2018-04-23 00:00:00+00:00,PL,1980s,1643.49,37
2018-04-23 00:00:00+00:00,PL,1990s,2104.14,42
2018-04-23 00:00:00+00:00,PT,1950s,12.26,1
2018-04-23 00:00:00+00:00,PT,1970s,288.83,4
2018-04-23 00:00:00+00:00,PT,1980s,814.92,7
2018-04-23 00:00:00+00:00,PT,1990s,470.34,16
2018-04-23 00:00:00+00:00,RO,1960s,10.2,2
2018-04-23 00:00:00+00:00,RO,1970s,35.65,5
2018-04-23 00:00:00+00:00,RO,1980s,1331.01,18
2018-04-23 00:00:00+00:00,RO,1990s,105.54,10
2018-04-23 00:00:00+00:00,SE,1970s,24.35,3
2018-04-23 00:00:00+00:00,SE,1980s,7.77,2
2018-04-23 00:00:00+00:00,SE,1990s,136.86,2
2018-04-23 00:00:00+00:00,SI,1950s,92.75999999999999,3
2018-04-23 00:00:00+00:00,SI,1980s,14.469999999999999,2
2018-04-23 00:00:00+00:00,SI,1990s,67.37,4
2018-04-23 00:00:00+00:00,SK,1980s,206.01,3
2018-04-24 00:00:00+00:00,AT,1990s,43.4,1
2018-04-24 00:00:00+00:00,BE,1980s,88.04,6
2018-04-24 00:00:00+00:00,BE,1990s,11.81,3
2018-04-24 00:00:00+00:00,BG,1980s,165.99,1
2018-04-24 00:00:00+00:00,CH,1970s,76.59,4
2018-04-24 00:00:00+00:00,CH,1980s,194.98,8
2018-04-24 00:00:00+00:00,CH,1990s,105.99000000000001,2
2018-04-24 00:00:00+00:00,CY,1980s,46.81,2
2018-04-24 00:00:00+00:00,CY,1990s,26.75,3
2018-04-24 00:00:00+00:00,CZ,1950s,170.21,1
2018-04-24 00:00:00+00:00,CZ,1980s,168.45,5
2018-04-24 00:00:00+00:00,DE,1970s,21.28,1
2018-04-24 00:00:00+00:00,DE,1980s,34.89,3
2018-04-24 00:00:00+00:00,DE,1990s,33.230000000000004,3
2018-04-24 00:00:00+00:00,DK,1980s,5.48,1
2018-04-24 00:00:00+00:00,DK,1990s,147.49,7
2018-04-24 00:00:00+00:00,ES,1950s,170.86,3
2018-04-24 00:00:00+00:00,ES,1960s,41.69,5
2018-04-24 00:00:00+00:00,ES,1970s,136.44,10
2018-04-24 00:00:00+00:00,ES,1980s,1029.78,17
2018-04-24 00:00:00+00:00,ES,1990s,98.12,11
2018-04-24 00:00:00+00:00,FR,1950s,8.51,1
2018-04-24 00:00:00+00:00,FR,1960s,28375.61,15
2018-04-24 00:00:00+00:00,FR,1970s,1565.99,18
2018-04-24 00:00:00+00:00,FR,1980s,4913.53,63
2018-04-24 00:00:00+00:00,FR,1990s,4789.78,66
2018-04-24 00:00:00+00:00,FR,2000s,85.11,1
2018-04-24 00:00:00+00:00,GB,1930s,617.98,4
2018-04-24 00:00:00+00:00,GB,1940s,61.14,3
2018-04-24 00:00:00+00:00,GB,1950s,552.38,12
2018-04-24 00:00:00+00:00,GB,1960s,4129.56,45
2018-04-24 00:00:00+00:00,GB,1970s,8153.17,62
2018-04-24 00:00:00+00:00,GB,1980s,9453.58,182
2018-04-24 00:00:00+00:00,GB,1990s,19568.23,255
2018-04-24 00:00:00+00:00,GI,1990s,9.0,1
2018-04-24 00:00:00+00:00,GR,1970s,54.23,2
2018-04-24 00:00:00+00:00,GR,1980s,3.4,1
2018-04-24 00:00:00+00:00,HR,1940s,102.12,1
2018-04-24 00:00:00+00:00,HR,1960s,85.11,1
2018-04-24 00:00:00+00:00,HR,1970s,2.55,2
2018-04-24 00:00:00+00:00,HR,1980s,125.15,3
2018-04-24 00:00:00+00:00,HU,1980s,16.45,3
2018-04-24 00:00:00+00:00,HU,1990s,8.65,2
2018-04-24 00:00:00+00:00,IE,1950s,137.68,4
2018-04-24 00:00:00+00:00,IE,1960s,17.02,2
2018-04-24 00:00:00+00:00,IE,1970s,217.69,8
2018-04-24 00:00:00+00:00,IE,1980s,1774.77,26
2018-04-24 00:00:00+00:00,IE,1990s,861.78,36
2018-04-24 00:00:00+00:00,IM,1980s,115.53,6
2018-04-24 00:00:00+00:00,IT,1980s,3.74,1
2018-04-24 00:00:00+00:00,IT,1990s,139.54,5
2018-04-24 00:00:00+00:00,JE,1980s,1.99,1
2018-04-24 00:00:00+00:00,JE,1990s,118.75999999999999,2
2018-04-24 00:00:00+00:00,LT,1970s,451.90999999999997,5
2018-04-24 00:00:00+00:00,LT,1980s,750.14,44
2018-04-24 00:00:00+00:00,LT,1990s,525.66,19
2018-04-24 00:00:00+00:00,LU,1970s,0.36,1
2018-04-24 00:00:00+00:00,LV,1980s,41.160000000000004,11
2018-04-24 00:00:00+00:00,LV,1990s,240.0,6
2018-04-24 00:00:00+00:00,MT,1970s,29.21,1
2018-04-24 00:00:00+00:00,MT,1980s,536.51,7
2018-04-24 00:00:00+00:00,MT,1990s,125.48,4
2018-04-24 00:00:00+00:00,NL,1950s,8.51,1
2018-04-24 00:00:00+00:00,NL,1960s,2.56,2
2018-04-24 00:00:00+00:00,NL,1970s,244.68,3
2018-04-24 00:00:00+00:00,NL,1990s,12.77,1
2018-04-24 00:00:00+00:00,NO,1980s,392.57,1
2018-04-24 00:00:00+00:00,PL,1950s,8.39,2
2018-04-24 00:00:00+00:00,PL,1960s,503.28000000000003,8
2018-04-24 00:00:00+00:00,PL,1970s,2051.93,25
2018-04-24 00:00:00+00:00,PL,1980s,2018.57,88
2018-04-24 00:00:00+00:00,PL,1990s,2042.15,57
2018-04-24 00:00:00+00:00,PL,2000s,0.4,2
2018-04-24 00:00:00+00:00,PT,1950s,35.7,1
2018-04-24 00:00:00+00:00,PT,1970s,351.18,3
2018-04-24 00:00:00+00:00,PT,1980s,1440.1799999999998,12
2018-04-24 00:00:00+00:00,PT,1990s,498.01,13
2018-04-24 00:00:00+00:00,RO,1940s,5.37,1
2018-04-24 00:00:00+00:00,RO,1960s,895.16,3
2018-04-24 00:00:00+00:00,RO,1970s,83.52,9
2018-04-24 00:00:00+00:00,RO,1980s,429.81,27
2018-04-24 00:00:00+00:00,RO,1990s,108.51,5
2018-04-24 00:00:00+00:00,SI,1970s,7.48,2
2018-04-24 00:00:00+00:00,SI,1990s,121.7,16
2018-04-25 00:00:00+00:00,BE,1950s,5.1,1
2018-04-25 00:00:00+00:00,BE,1980s,57.47,7
2018-04-25 00:00:00+00:00,BE,1990s,23.02,3
2018-04-25 00:00:00+00:00,BG,2000s,4.17,1
2018-04-25 00:00:00+00:00,CH,1970s,1050.3,36
2018-04-25 00:00:00+00:00,CH,1980s,498.28999999999996,14
2018-04-25 00:00:00+00:00,CH,1990s,22.39,2
2018-04-25 00:00:00+00:00,CY,1980s,730.96,8
2018-04-25 00:00:00+00:00,CY,1990s,18.21,2
2018-04-25 00:00:00+00:00,CZ,1980s,37.34,4
2018-04-25 00:00:00+00:00,CZ,1990s,52.76,8
2018-04-25 00:00:00+00:00,DE,1950s,204.26,2
2018-04-25 00:00:00+00:00,DE,1980s,58.71,6
2018-04-25 00:00:00+00:00,DE,1990s,36.51,6
2018-04-25 00:00:00+00:00,DK,1990s,3843.32,19
2018-04-25 00:00:00+00:00,ES,1950s,12.39,1
2018-04-25 00:00:00+00:00,ES,1960s,200.19,7
2018-04-25 00:00:00+00:00,ES,1970s,549.29,22
2018-04-25 00:00:00+00:00,ES,1980s,334.94,18
2018-04-25 00:00:00+00:00,ES,1990s,372.18,23
2018-04-25 00:00:00+00:00,FI,1990s,1293.3999999999999,2
2018-04-25 00:00:00+00:00,FR,1960s,1315.46,7
2018-04-25 00:00:00+00:00,FR,1970s,703.4300000000001,15
2018-04-25 00:00:00+00:00,FR,1980s,2676.64,42
2018-04-25 00:00:00+00:00,FR,1990s,3892.31,90
2018-04-25 00:00:00+00:00,GB,1940s,106.5,2
2018-04-25 00:00:00+00:00,GB,1950s,1468.69,14
2018-04-25 00:00:00+00:00,GB,1960s,7192.83,46
2018-04-25 00:00:00+00:00,GB,1970s,4706.82,65
2018-04-25 00:00:00+00:00,GB,1980s,15457.65,198
2018-04-25 00:00:00+00:00,GB,1990s,14597.33,270
2018-04-25 00:00:00+00:00,GB,2000s,52.0,2
2018-04-25 00:00:00+00:00,GI,1990s,24.05,3
2018-04-25 00:00:00+00:00,GR,1970s,31.92,3
2018-04-25 00:00:00+00:00,GR,1980s,16.509999999999998,4
2018-04-25 00:00:00+00:00,HR,1960s,5.01,1
2018-04-25 00:00:00+00:00,HR,1980s,237.64000000000001,3
2018-04-25 00:00:00+00:00,HU,1950s,51.06,1
2018-04-25 00:00:00+00:00,HU,1970s,115.0,4
2018-04-25 00:00:00+00:00,HU,1980s,35.07,8
2018-04-25 00:00:00+00:00,HU,1990s,8.51,1
2018-04-25 00:00:00+00:00,IE,1950s,110.78,2
2018-04-25 00:00:00+00:00,IE,1960s,8.51,1
2018-04-25 00:00:00+00:00,IE,1980s,575.8499999999999,15
2018-04-25 00:00:00+00:00,IE,1990s,845.37,33
2018-04-25 00:00:00+00:00,IM,1980s,17.0,4
2018-04-25 00:00:00+00:00,IT,1980s,21.82,2
2018-04-25 00:00:00+00:00,IT,1990s,295.4,9
2018-04-25 00:00:00+00:00,JE,1990s,122.49000000000001,2
2018-04-25 00:00:00+00:00,LI,1980s,74.64,1
2018-04-25 00:00:00+00:00,LT,1960s,13.55,3
2018-04-25 00:00:00+00:00,LT,1970s,39.77,4
2018-04-25 00:00:00+00:00,LT,1980s,1028.13,48
2018-04-25 00:00:00+00:00,LT,1990s,203.98999999999998,14
2018-04-25 00:00:00+00:00,LT,2000s,4.24,2
2018-04-25 00:00:00+00:00,LU,1980s,510.46,2
2018-04-25 00:00:00+00:00,LV,1970s,90.15,3
2018-04-25 00:00:00+00:00,LV,1980s,2.6799999999999997,2
2018-04-25 00:00:00+00:00,LV,1990s,21.080000000000002,5
2018-04-25 00:00:00+00:00,MT,1950s,16.77,1
2018-04-25 00:00:00+00:00,MT,1960s,93.42,3
2018-04-25 00:00:00+00:00,MT,1980s,36.42,4
2018-04-25 00:00:00+00:00,MT,1990s,91.32000000000001,2
2018-04-25 00:00:00+00:00,NL,1940s,2.03,1
2018-04-25 00:00:00+00:00,NL,1990s,103.84,4
2018-04-25 00:00:00+00:00,NO,1980s,926.3999999999999,3
2018-04-25 00:00:00+00:00,PL,1950s,3.16,1
2018-04-25 00:00:00+00:00,PL,1960s,433.52,4
2018-04-25 00:00:00+00:00,PL,1970s,2002.3100000000002,36
2018-04-25 00:00:00+00:00,PL,1980s,4201.04,69
2018-04-25 00:00:00+00:00,PL,1990s,1078.99,31
2018-04-25 00:00:00+00:00,PL,2000s,15.91,4
2018-04-25 00:00:00+00:00,PT,1970s,5.1,1
2018-04-25 00:00:00+00:00,PT,1980s,1495.26,19
2018-04-25 00:00:00+00:00,PT,1990s,697.85,11
2018-04-25 00:00:00+00:00,RO,1970s,191.11999999999998,3
2018-04-25 00:00:00+00:00,RO,1980s,2324.97,39
2018-04-25 00:00:00+00:00,RO,1990s,103.02000000000001,7
2018-04-25 00:00:00+00:00,SE,1970s,8.65,1
2018-04-25 00:00:00+00:00,SE,1980s,171.97,3
2018-04-25 00:00:00+00:00,SE,1990s,283.19,2
2018-04-25 00:00:00+00:00,SI,1960s,144.19,2
2018-04-25 00:00:00+00:00,SI,1970s,258.69,2
2018-04-25 00:00:00+00:00,SI,1990s,6.2,4
2018-04-25 00:00:00+00:00,SK,1980s,218.17000000000002,3
2018-04-26 00:00:00+00:00,BE,1980s,37.11,8
2018-04-26 00:00:00+00:00,BE,1990s,39.96,9
2018-04-26 00:00:00+00:00,BG,1970s,10.99,3
2018-04-26 00:00:00+00:00,BG,1980s,2.0,1
2018-04-26 00:00:00+00:00,CH,1970s,438.56,25
2018-04-26 00:00:00+00:00,CH,1980s,8800.33,18
2018-04-26 00:00:00+00:00,CH,1990s,373.21,1
2018-04-26 00:00:00+00:00,CY,1990s,3.4,1
2018-04-26 00:00:00+00:00,CZ,1950s,98.22,1
2018-04-26 00:00:00+00:00,CZ,1970s,3.4,1
2018-04-26 00:00:00+00:00,CZ,1980s,134.35999999999999,8
2018-04-26 00:00:00+00:00,CZ,1990s,24.66,5
2018-04-26 00:00:00+00:00,DE,1970s,113.86,1
